id,created_at,news
1534566025684983809,2022-06-08 16:00:26+00:00,"Nike is deactivating its Run Club app in China, becoming the latest Western company to reconfigure its business in the world's second largest economy. https://t.co/DvFk1aUwtY"
1534550923862851584,2022-06-08 15:00:25+00:00,"According to the US Centers for Disease Control, 48.7% of people over the age of 12 have been fully vaccinated and received at least one booster dose in the US, a lower rate than in other countries with similar access to vaccines. https://t.co/10SNxD60fV"
1534543313172242432,2022-06-08 14:30:10+00:00,The topic of Saudi Arabia and sportswashing is clearly one Phil Mickelson has had to think about over his break from golf. https://t.co/GF6iNlDKO5
1534535991918313472,2022-06-08 14:01:05+00:00,"Chinese government-backed hackers have breached ""major telecommunications companies"" by exploiting known software flaws, US security agencies warned https://t.co/ffbccx4e1A"
1534525103479869440,2022-06-08 13:17:49+00:00,"Paula Rego, the acclaimed Portuguese-born British artist, has died at age 87, according the Victoria Miro gallery, which exhibits some of her work. https://t.co/GlbtsBJDYB"
1534520903626792960,2022-06-08 13:01:08+00:00,"An independent inquiry set up by the UN Human Rights Council said Israel is pursuing ""complete control"" over what it calls the Occupied Palestinian Territory, according to a report https://t.co/NQVZy3Fzpg"
1534513351644135424,2022-06-08 12:31:07+00:00,"At least 17 people killed and scores injured after a passenger train derails in eastern Iran, the Iranian Red Crescent says https://t.co/sJWZCMoIlc"
1534505585957281792,2022-06-08 12:00:16+00:00,"These are the world's most expensive cities for 2022. 

The list is based on several factors, including the average price of household staples like milk and cooking oil, rent, utilities, public transit and the strength of the local currency. https://t.co/TGvvc6yHrJ"
1534490484873351168,2022-06-08 11:00:15+00:00,"Prescription cannabis drugs with a higher ratio of THC, the main psychoactive ingredient, may offer small to moderate amounts of pain relief for people with chronic pain, but there are some worrisome side effects, new research finds. https://t.co/iF4w2Xn7Im"
1534487917401452545,2022-06-08 10:50:03+00:00,"Jim Seals, one half of 1970s soft-rock duo Seals and Croft, has died at the age of 80, according to his family. https://t.co/mo2YWaNFcU"
1534482896559423489,2022-06-08 10:30:06+00:00,A striking meditative temple made of painted black wood has been built in London's Hyde Park as part of a prestigious annual architecture commission. https://t.co/YegPxXtWiB
1534479141336129536,2022-06-08 10:15:11+00:00,"US Open champion Emma Raducanu says she's unsure whether she'll be fit enough to compete at this year's Wimbledon after suffering a ""freak"" injury at a WTA 250 event in England on Tuesday. https://t.co/kVG5u2vZgJ"
1534475420174721024,2022-06-08 10:00:24+00:00,"A man purporting to be a member of the jury in the Johnny Depp vs. Amber Heard trial made a series of posts on TikTok that garnered more than 2 million views. He later admitted it ""was just a prank."" https://t.co/532SQNJXkZ"
1534467787237859331,2022-06-08 09:30:04+00:00,This one stretch can help relieve lower back pain https://t.co/X38uSMf9nf https://t.co/aYEttNcs2A
1534466204244533250,2022-06-08 09:23:46+00:00,"JUST IN: One person is dead and at least 30 are injured after a car drove into a crowd in Berlin, Germany, authorities say https://t.co/BJv1Y1YZFb"
1534464029355388934,2022-06-08 09:15:08+00:00,"Ryanair has come under fire for asking South African travelers to take an Afrikaans test to prove their nationality before boarding flights.
https://t.co/xRbhbzTXkG"
1534460278917812224,2022-06-08 09:00:14+00:00,"BYD, the Warren Buffett-backed Chinese electric carmaker, plans to supply batteries to Tesla ""very soon,"" a senior executive from the company told a Chinese state-owned broadcaster. https://t.co/vPhmPr0nRk"
1534456469105565700,2022-06-08 08:45:05+00:00,"A female ISIS fighter from Kansas who led and trained a unique battalion of over 100 women and children in Syria pleaded guilty in an Alexandria, Virginia, courthouse Tuesday to conspiring to provide support to the terrorist global organization. https://t.co/KmE4QchQMD"
1534452687927902208,2022-06-08 08:30:04+00:00,"These are the world's most expensive cities for 2022. 

The list is based on several factors, including the average price of household staples like milk and cooking oil, rent, utilities, public transit and the strength of the local currency. https://t.co/CLVaOlid0Z"
1534448918033047552,2022-06-08 08:15:05+00:00,"Aided by advances in DNA technology, authorities in Florida say they have identified and charged the so-called ""Pillowcase Rapist"" accused of sexually assaulting multiple women in the 1980s. https://t.co/4jneS6kR8W"
1534445384222838785,2022-06-08 08:01:02+00:00,The horrifying photograph of children fleeing a deadly napalm attack has become a defining image not only of the Vietnam War but the 20th century. https://t.co/XrE8vL0KiG
1534438552196460546,2022-06-08 07:33:53+00:00,"A 30-year-old man has been arrested after a video shows him allegedly grabbing a woman on a Bronx subway platform and brutally throwing her onto the subway tracks, the New York Police Department announced Tuesday. https://t.co/SEmCVeeXzf"
1534430085549285380,2022-06-08 07:00:15+00:00,The US CDC has advice on what to do if you get sick as monkeypox spreads to dozens of destinations https://t.co/MKvLekyP0F
1534414974944260097,2022-06-08 06:00:12+00:00,"For photographer Michelle Watt, creating these intricate images is a form of therapy -- a way for her to process traumas and personal experiences https://t.co/iVMnTRPMiu"
1534399863105982467,2022-06-08 05:00:09+00:00,"Love them or loath them, as the travel world re-opens, influencers are back on the move.
https://t.co/qgtTXddjcN"
1534384752924532737,2022-06-08 04:00:07+00:00,"The families of a British journalist and a Brazilian indigenous affairs expert are calling on Brazilian authorities to intensify their search efforts for the pair, who went missing in a remote part of the Brazilian Amazon this weekend. https://t.co/Ttu48D6EHo"
1534369664532365312,2022-06-08 03:00:09+00:00,"Six members of a Haitian Special Olympics contingent are missing, according to a news release from the Osceola County Sheriff's Office. https://t.co/ZaCPLXULKK"
1534354578464030720,2022-06-08 02:00:13+00:00,This lunar rover prototype looks like a spider-human. A Japanese company hopes it will be able to demonstrate its capabilities on the moon by the mid-2020s. https://t.co/TIw8p161hr https://t.co/HaHcIaDTN3
1534339447059275778,2022-06-08 01:00:05+00:00,"George Gilbert, a sailor killed in the Pearl Harbor attack who remained unidentified for decades, was laid to rest Monday -- more than 80 years after his death, officials said https://t.co/TpjIFdILpG"
1534324350391812098,2022-06-08 00:00:06+00:00,"The decision by several countries to stay away from the summit, a protest of Biden's decision not to invite three regional autocrats, has underscored the struggle to exert US influence https://t.co/XI81zc9ZjA"
1534309268970668033,2022-06-07 23:00:10+00:00,"The Biden administration attempted to contact North Korea in the last month to discuss “possible cooperation on humanitarian issues” but they have not received a response, the US Special Representative for North Korea Policy said. https://t.co/JVGsFXGpxo"
1534301728472018944,2022-06-07 22:30:12+00:00,"A female ISIS fighter from Kansas who led and trained a unique battalion of over 100 women and children in Syria pleaded guilty in an Alexandria, Virginia, courthouse Tuesday to conspiring to provide support to the terrorist global organization. https://t.co/ajVOvJAhzw"
1534290389015879681,2022-06-07 21:45:09+00:00,"Filling up a car for $60, $70 or $80 is a painful experience wherever you are. But not all Americans are feeling pain at the pump equally. https://t.co/pbsDCbgDQ4"
1534279091645558785,2022-06-07 21:00:15+00:00,This one stretch can help relieve lower back pain https://t.co/IFZ82UQHYu https://t.co/A0xEUr6i8o
1534263959255240705,2022-06-07 20:00:07+00:00,"Tiger Woods says he will not play in the US Open, the third major of the golf calendar, next week at The Country Club in Brookline, Massachusetts https://t.co/SfcxB3r3Sy"
1534256430102061056,2022-06-07 19:30:12+00:00,"A man purporting to be a member of the jury in the Johnny Depp vs. Amber Heard trial made a series of posts on TikTok that garnered more than 2 million views. He later admitted it ""was just a prank."" https://t.co/jjwR3SsU7r"
1534248908964220929,2022-06-07 19:00:19+00:00,"Kitchen sponges harbor more bacteria than kitchen brushes, which may be a more hygienic way to clean your dishes, according to researchers https://t.co/jZyMpmMcpj"
1534241339575083008,2022-06-07 18:30:14+00:00,"US Treasury Secretary Janet Yellen conceded that inflation is at ""unacceptable levels,"" but she also sought to underscore that this is not a problem exclusive to the United States https://t.co/DVlicBJjZT"
1534233789093879810,2022-06-07 18:00:14+00:00,"The United States is on pace to match or surpass its worst year on record for the number of mass shootings, according to data compiled by the Gun Violence Archive https://t.co/Yaggos94FZ"
1534226207096578048,2022-06-07 17:30:06+00:00,"""Ted Lasso"" will end with Season 3. But that was always the plan. https://t.co/S39IcCx5AT"
1534218655508090889,2022-06-07 17:00:06+00:00,"Rajesh and Atul Gupta, wanted in South Africa for their alleged involvement in a massive corruption scheme, are awaiting extradition after being arrested in the United Arab Emirates https://t.co/atzBmlQrtD"
1534209171108896772,2022-06-07 16:22:25+00:00,"The US CDC has issued an ""Alert -- Level 2"" advisory for travelers to ""practice enhanced precautions"" because of the spread of monkeypox https://t.co/3V4odJJRz1"
1534180935142367232,2022-06-07 14:30:13+00:00,"A new report finds the gap between executive and worker pay is only widening
https://t.co/HBo94DA4Cj"
1534173386636726273,2022-06-07 14:00:13+00:00,"Apple and other smartphone makers will be required to support USB-C as part of a single charging standard for mobile devices across the European Union
https://t.co/2laKMwEMEO"
1534162030512459777,2022-06-07 13:15:06+00:00,"Ryanair has come under fire for asking South African travelers to take an Afrikaans test to prove their nationality before boarding flights.
https://t.co/TY6qglHePB"
1534158253180985345,2022-06-07 13:00:05+00:00,"Burger King's Austrian stores will be serving a “Pride Whopper” -- which comes with either two top buns or two bottom buns to promote “equal love and equal rights”
https://t.co/72LKvq4PaO"
1534154482111729665,2022-06-07 12:45:06+00:00,"Trevor Reed, the American veteran who spent nearly three years detained in Russia before being released, called upon legislators and the White House to work faster toward freeing American basketball star Brittney Griner 
https://t.co/Hp8Vsuky2R"
1534143177804099585,2022-06-07 12:00:11+00:00,"The International Skating Union announced that it will gradually increase the minimum age for senior competitions from 15 to 17.
https://t.co/ImjhbfiwZz"
1534139380075487232,2022-06-07 11:45:05+00:00,"Teens are facing a sleep deprivation epidemic. Here’s why
https://t.co/2ZM6PgluNz"
1534135613305282562,2022-06-07 11:30:07+00:00,"British Prime Minister Boris Johnson has survived a vote of confidence triggered by discontented lawmakers in his own Conservative Party, but his troubles are far from over.
https://t.co/GprqkLcDBv"
1534128078473003008,2022-06-07 11:00:11+00:00,"“We’re using a lettuce and cabbage blend on all products containing lettuce until further notice."" 
https://t.co/SEN7rYxcS9"
1534124278257434625,2022-06-07 10:45:05+00:00,"Love them or loath them, as the travel world re-opens, influencers are back on the move.
https://t.co/MzEJJBspFx"
1534120515241226240,2022-06-07 10:30:08+00:00,"Northern Irish rider Davy Morgan has become the third motorcyclist to die in a crash during this year’s Isle of Man TT.
https://t.co/avAkkyBL8Q"
1534116729235841026,2022-06-07 10:15:05+00:00,"Shares in Chinese tech companies have surged this week on hopes that Beijing is close to ending a yearlong regulatory crackdown on the industry.
https://t.co/gxmgev2R25"
1534112958476853248,2022-06-07 10:00:06+00:00,"South Korea and the United States put on an aerial show of force to North Korean leader Kim Jong Un, flying 20 fighter jets over waters west of the Korean Peninsula
https://t.co/JkwCCxTgEL"
1534109180315017218,2022-06-07 09:45:05+00:00,"Brilliantly colored and full of visual drama, Bisa Butler's larger-than-life sized quilted portraits are nearly indistinguishable from paintings. https://t.co/H5j8yH4xSu"
1534105443479461888,2022-06-07 09:30:14+00:00,"An 'unburnable' copy of 'The Handmaid's Tale' could fetch $100K at auction
https://t.co/BFCrn0ijZP"
1534101624016224256,2022-06-07 09:15:04+00:00,"""With that genteel heckling at St. Paul’s Cathedral, something became apparent to him and everyone who heard it: This was the moment it was clear the British public had finally fallen out of love with their Prime Minister,"" writes Rosa Prince | Opinion https://t.co/2cEu7lh1TJ"
1534097875638046721,2022-06-07 09:00:10+00:00,"The ousted board of the Philippines’ biggest casino said it is suing Japanese tycoon Kazuo Okada and his partners, accusing them of coercion and other misconduct
https://t.co/PeBwQh2TYA"
1534094074940203008,2022-06-07 08:45:04+00:00,"A rare 1679 violin made by renowned Italian craftsman Antonio Stradivari is headed for auction next month where it could fetch up to $11 million.
https://t.co/L3iGtgNndC"
1534086537117302787,2022-06-07 08:15:07+00:00,"Kevin Spacey must face a federal lawsuit accusing him of sexual abuse
https://t.co/LAFFt6bAcB"
1534078991732178944,2022-06-07 07:45:08+00:00,"Singapore says it is facing a dengue ""emergency"" as it grapples with an outbreak of the seasonal disease that has come unusually early this year.
https://t.co/L0erAwEvWC"
1534067695355736064,2022-06-07 07:00:14+00:00,Tattooed crew members at British airline Virgin Atlantic are now welcome to show off their ink while in uniform. https://t.co/Ik7C3ExpGp
1534060138474131456,2022-06-07 06:30:13+00:00,"A veteran British journalist and a Brazilian indigenous affairs expert are missing in Brazil's remote Javari Valley, in the far western part of Amazonas state. https://t.co/6O59ll3lwh"
1534045035670413315,2022-06-07 05:30:12+00:00,"A new US quarter celebrates a legendary figure who advocated for Indigenous people.

Wilma Mankiller, the first female principal chief of the Cherokee Nation, is the third woman to be honored as part of the US Mint's ""American Women Quarters Program."" https://t.co/SnrGBMJyW8"
1534029921600815106,2022-06-07 04:30:08+00:00,"A weekly dose of a medication recently approved by the US Food and Drug Administration to treat type 2 diabetes may help adults without diabetes lose weight as well, a new study found. https://t.co/u2HFhHRTWa"
1534014827114508288,2022-06-07 03:30:10+00:00,A rare albino Galapagos giant tortoise has been born at a Swiss zoo. https://t.co/6lJ2Th8t5N https://t.co/Xhr7EzLwij
1533999715204866048,2022-06-07 02:30:07+00:00,"Paramount Studios is being sued for copyright infringement over ""Top Gun"" by the family of the author whose article inspired the 1986 film. https://t.co/dIJDighKfk"
1533984624262713344,2022-06-07 01:30:09+00:00,"A study has found that there is now a 42% chance that the world may already be locked in to at least 1.5 degrees C of warming above pre-industrial levels, even if emissions are halted today https://t.co/X6iEGII6Qc"
1533969552408723457,2022-06-07 00:30:15+00:00,"Semakaleng Mathebula, South Africa's first Black female hot air balloon pilot, is creating a more diverse airspace https://t.co/kqqPqoZsPE https://t.co/DYvgQo97gB"
1533954430713925634,2022-06-06 23:30:10+00:00,"Prince Harry and Meghan, The Duke and Duchess of Sussex, have released a new photo of their daughter Lilibet, after celebrating her 1st birthday on Saturday at Frogmore Cottage in Windsor in the UK, a spokesperson for the family said. https://t.co/wJrMPdBvg0"
1533938936845836288,2022-06-06 22:28:36+00:00,"The CDC has added four places to its list of ""high"" risk destinations for Covid-19, including St. Kitts and Nevis, part of the Leeward Islands east of Puerto Rico. It was placed on the Level 3 category. https://t.co/adq0stQzkG"
1533934128495841280,2022-06-06 22:09:30+00:00,More than a dozen people were killed and more than 70 injured in at least 13 mass shootings this weekend in the US. https://t.co/yfXAXSBLYd
1533928264166686720,2022-06-06 21:46:11+00:00,"US drivers are paying record prices for gasoline. Here's what's behind the surge.

• Russia's invasion of Ukraine
• China lockdowns ending
• Less oil and gas from other sources
• Strong demand for gas

https://t.co/H8w5zMwhBM"
1533922553621880832,2022-06-06 21:23:30+00:00,UK Prime Minister Boris Johnson has survived a confidence vote by members of his own party — but his margin of victory was lower than supporters expected https://t.co/oYXWAcqax7
1533919766158647297,2022-06-06 21:12:25+00:00,The US military is investigating whether an American service member carried out an insider attack on a US base in Syria that injured four in April https://t.co/QvXlRL25XR
1533919144944582662,2022-06-06 21:09:57+00:00,"""For now, Boris Johnson can breathe a temporary sigh of relief. But winning this confidence vote only affords him a little breathing room."" | Analysis by @lukemcgee https://t.co/8A4zCyM8zQ"
1533913643590594561,2022-06-06 20:48:06+00:00,JetBlue has improved its offer for smaller rival Spirit Airlines in an attempt to outstrip competition in the race to buy the low-cost carrier https://t.co/yecc9mmLy1
1533908245684822017,2022-06-06 20:26:39+00:00,Hear what the original Gerber baby had to say about being the face of baby products in a 1997 interview https://t.co/KXY8i1iicL https://t.co/ORrg1L78Gu
1533903306342416385,2022-06-06 20:07:01+00:00,"JUST IN: British Prime Minister Boris Johnson has survived an attempt to unseat him from his own party, but with his position significantly weakened https://t.co/RJGvQCXJbg"
1533901725005926400,2022-06-06 20:00:44+00:00,JUST IN: The US Department of Justice has charged Proud Boys leader Enrique Tarrio and four other top members with seditious conspiracy in connection to the US Capitol riot https://t.co/UY65hF6T7q
1533898314218983425,2022-06-06 19:47:11+00:00,"NASA will launch DAVINCI, a mission that will both fly by Venus and descend through its harsh atmosphere, in 2029. The spacecraft is expected to capture stunning new images and land on the Venusian surface. https://t.co/EuseTbvU3o"
1533893461732118528,2022-06-06 19:27:54+00:00,"Apple kicked off its annual developer conference by unveiling its next-generation mobile software, iOS 16, with new features that will let users personalize their lockscreens and change how they text friends through iMessage https://t.co/EW7Eiwm6a6"
1533890673602187266,2022-06-06 19:16:49+00:00,"Iran is only a few weeks away from having a ""significant quantity of enriched uranium,"" the International Atomic Energy Agency's Director General Rafael Grossi said https://t.co/fof3Csd4LP"
1533888054347411456,2022-06-06 19:06:25+00:00,"Things weren't looking good for NASA's Ingenuity helicopter as a dusty, cold Martian winter neared. But the chopper's engineers came up with a plan that will hopefully keep it safe and flying. https://t.co/cLQrb5S6lX"
1533885432261402626,2022-06-06 18:55:59+00:00,"Tesla may not be cutting staff after all.

That's according to a tweet from CEO Elon Musk — an apparent contradiction to two emails he sent staff last week about planned job cuts and a hiring freeze, which pushed Tesla shares lower. https://t.co/jzaXCBJZ6V"
1533882796221120514,2022-06-06 18:45:31+00:00,"A California court has ruled bees can legally be considered fish under specific circumstances.

Expanding the definition of fish to include invertebrates makes them eligible for greater protection from the Fish and Game Commission, the court wrote. https://t.co/qR2pkdPqkW"
1533879309009559552,2022-06-06 18:31:40+00:00,South African President Cyril Ramaphosa has hit back at allegations of improper conduct over large amounts of cash stolen from his wildlife farm in 2020 https://t.co/JvkEO57zm7
1533876487098597377,2022-06-06 18:20:27+00:00,"""I always consider myself a very normal guy, so if I did it, maybe somebody else can do it,"" Rafael Nadal says of his French Open record https://t.co/5bCsBhD7HK https://t.co/VrDvIOfxVC"
1533871387550556161,2022-06-06 18:00:11+00:00,A rare albino Galapagos giant tortoise has been born at a Swiss zoo. https://t.co/gEK0ozyWau https://t.co/2tc5CBtjws
1533867961236262913,2022-06-06 17:46:34+00:00,"With 14 French Open titles now to his name, the sporting world is running out of superlatives to describe Rafael Nadal https://t.co/sdb9RZHu3E"
1533862483143938048,2022-06-06 17:24:48+00:00,"An Australian court has ordered Google to pay a former lawmaker A$715,000 ($515,000), saying its refusal to remove a YouTuber's ""relentless, racist, vilificatory, abusive and defamatory"" videos drove him out of politics https://t.co/33t5Klm1Gm"
1533857150711255041,2022-06-06 17:03:37+00:00,Lawmakers in British PM Boris Johnson's party begin two hours of voting on whether to oust him as leader. A result will come soon after. https://t.co/jkCGllRFBD
1533856305596735493,2022-06-06 17:00:15+00:00,"After a baby sloth fell from a tall tree, staff members at the Jaguar Rescue Center in Costa Rica worked to make sure it was healthy before reuniting it with its mom. https://t.co/FP6RXPbPlM https://t.co/zkMgk8Dkgp"
1533851277662330882,2022-06-06 16:40:16+00:00,"A study has found that there is now a 42% chance that the world may already be locked in to at least 1.5 degrees C of warming above pre-industrial levels, even if emissions are halted today https://t.co/cmcTbLa7hY"
1533846161760862209,2022-06-06 16:19:57+00:00,"Mexican President Andrés Manuel López Obrador said he won't be attending the Summit of the Americas, hosted later on this week by the US, due to the exclusion of several countries in the region https://t.co/dfjnfBHaR8"
1533841174884192256,2022-06-06 16:00:08+00:00,Marvel universe's new superhero is making history. https://t.co/aFIA5cfOZN https://t.co/64MbXo40Ke
1533833648650207232,2022-06-06 15:30:13+00:00,"Kate Bush thanks 'Stranger Things' fans for giving one of her old singles ""a whole new lease of life."" https://t.co/NQtIiY5yau"
1533829851307773957,2022-06-06 15:15:08+00:00,Tattooed crew members at British airline Virgin Atlantic are now welcome to show off their ink while in uniform. https://t.co/ejiskQLeCB
1533826133577412608,2022-06-06 15:00:22+00:00,'Was that QAnon?': GOP House candidates post conspiracy theories online -- sometimes unwittingly https://t.co/evhgYgeBHy
1533822304614076421,2022-06-06 14:45:09+00:00,"Elon Musk issued his most direct threat yet to walk away from his purchase of Twitter, openly accusing the social media company of breaching the merger agreement by not providing the data he has requested on spam and fake accounts. https://t.co/k5Z8Yvedsj"
1533818550418296834,2022-06-06 14:30:14+00:00,At least a dozen people were killed and more than 60 injured in at least 10 mass shootings this weekend in the United States. https://t.co/QwLoTBFglN https://t.co/nnvuNEWXax
1533814739096293379,2022-06-06 14:15:05+00:00,"""They never missed Mass,"" said a woman who lost her parents in the Nigeria church attack that killed around 50 people. https://t.co/DDYnrPIW4d"
1533811045889867777,2022-06-06 14:00:24+00:00,A new report reveals the cleanest bathing waters to be enjoyed in Europe -- and a mountainous country with no coast has topped the ranking for 2021. https://t.co/2iNbfXW0GN
1533807202162688003,2022-06-06 13:45:08+00:00,"Non-alcoholic alternatives to booze have been around for a while. But recently, the sector has been booming.
https://t.co/R5ovfZXAUV"
1533803406728511488,2022-06-06 13:30:03+00:00,Apple is set to kick off its annual developer conference on Monday where it will show off new features coming to its most popular devices. But they could also tease a new product long rumored to be in development. https://t.co/QzYf4RxcMR
1533795874568130567,2022-06-06 13:00:07+00:00,"Cultivated meat is made from animals cells, not livestock. Here's how it's made, where the US stands on approval and how it could affect human and environmental health. https://t.co/Y6oz8pj5rn"
1533792093356888064,2022-06-06 12:45:06+00:00,"A church in southwestern Nigeria became the site of a bloody attack, killing dozens, according to local lawmakers. https://t.co/C1e4hNaIrP"
1533788364557758465,2022-06-06 12:30:17+00:00,"""If I did it, somebody else can do it"": Rafa Nadal speaks to Amanpour about setting a Grand Slam record https://t.co/JViTrdAcDw https://t.co/FXSsCG0wOr"
1533784528812130304,2022-06-06 12:15:02+00:00,Thousands of workers are starting a four-day work week from Monday with no cut to their pay in the largest trial of its kind. https://t.co/scpdta4x33
1533780790332596227,2022-06-06 12:00:11+00:00,"The case of the Buffalo shooting suspect shows how high-risk adolescents, left unmonitored, can fall through the cracks of the system that aims to disrupt potentially violent behaviors. https://t.co/oR9MVL1Ldg"
1533776982416269312,2022-06-06 11:45:03+00:00,"This weekend saw continued heavy fighting in eastern Ukraine, as well as the first Russian strikes on Kyiv in weeks. https://t.co/glt0DszNUp"
1533773461398638592,2022-06-06 11:31:03+00:00,"British Prime Minister Boris Johnson will face a vote of confidence today, triggered by discontented lawmakers in his own party https://t.co/WW29Z8FlYP"
1533769437819592707,2022-06-06 11:15:04+00:00,CNN's Donie O'Sullivan spoke with three long-shot Republican House candidates about references they've made to the QAnon conspiracy theory online. https://t.co/4NgFAFaFWC
1533765663994564608,2022-06-06 11:00:04+00:00,China censored a top livestreamer on the eve of June 4. Now his fans are asking about the Tiananmen Square massacre. https://t.co/ajS7nWoGn3
1533761878018646018,2022-06-06 10:45:02+00:00,Lionel Messi scores five goals in a single game to climb all-time international scoring list https://t.co/XmG8y7Ybga
1533758145067200516,2022-06-06 10:30:12+00:00,"At least 49 people have been killed and more than 300 injured, after a fire tore through a container depot in southeastern Bangladesh over the weekend. https://t.co/RjYSm5hsAC"
1533754350992084994,2022-06-06 10:15:07+00:00,"After a baby sloth fell from a tall tree, staff members at the Jaguar Rescue Center in Costa Rica worked to make sure it was healthy before reuniting it with its mom. https://t.co/baIzGn7VuC https://t.co/UGoXcARpPb"
1533750579863887873,2022-06-06 10:00:08+00:00,Marvel universe's new superhero is making history. https://t.co/bAcNwLJtGY https://t.co/kV6376mVfx
1533746787818823681,2022-06-06 09:45:04+00:00,Gunned down on a mercy mission: Witnesses say Russian troops killed Hostomel mayor and two volunteers https://t.co/gZKXoRhwt7
1533743268785229825,2022-06-06 09:31:05+00:00,Indonesia's government is planning to increase entry fees for its famed Borobudur temple. But will it drive tourists away? https://t.co/uG6LV9wYOF
1533739242811281408,2022-06-06 09:15:05+00:00,"""Clinging to power by his own MPs' perceived cowardice will not turn around Johnson's dire public approval ratings. It will make him a sitting duck for attacks from all sides of the political divide,"" writes @lukemcgee | Analysis https://t.co/cNh3MBeTlM"
1533735521289117696,2022-06-06 09:00:18+00:00,"A church in southwestern Nigeria became the site of a bloody attack, killing dozens, according to local lawmakers. https://t.co/RPKLNXg8xh"
1533731691709321216,2022-06-06 08:45:05+00:00,"Summer travel is always a challenge of course, but summer 2022 travel is on another level. https://t.co/GjRtWfg5vb"
1533724149641797637,2022-06-06 08:15:07+00:00,India's ruling Bharatiya Janata Party said it had suspended its spokeswoman Nupur Sharma in response to comments she made during a TV debate about the Prophet Mohammed. https://t.co/LNiBugQT3T
1533720356959182851,2022-06-06 08:00:02+00:00,South Korea and the United States responded to North Korea's launch of eight missiles Sunday by firing eight more missiles into waters off the east coast of the Korean peninsula Monday morning. https://t.co/jyfZ6v9OpJ
1533716595838795777,2022-06-06 07:45:06+00:00,"A week after taking off at the box office, ""Top Gun: Maverick"" is still flying high. https://t.co/nQ9yvBNO83"
1533712557248286722,2022-06-06 07:29:03+00:00,"British Prime Minister Boris Johnson will face a vote of confidence today, triggered by discontented lawmakers in his own party https://t.co/xYJah8WlZc"
1533705290796892160,2022-06-06 07:00:10+00:00,"The birth of even one pup is ""critical"" to the survival of the species. https://t.co/17fi1GMP21"
1533697747165003776,2022-06-06 06:30:12+00:00,"Fans of ""The Wizard of Oz"" have another chance to walk down the yellow brick road in theaters, this time to celebrate what would have been Judy Garland's 100th birthday. https://t.co/8qQlATsoqa"
1533690175095726082,2022-06-06 06:00:06+00:00,"Non-alcoholic alternatives to booze have been around for a while. But recently, the sector has been booming.
https://t.co/E8q7Wj9bCi"
1533682625319247875,2022-06-06 05:30:06+00:00,The 45-year-old “Hips Don’t Lie” singer and 35-year-old FC Barcelona defender have two sons together. https://t.co/rUcvFXOcx6
1533675061441445891,2022-06-06 05:00:03+00:00,Parents can take this opportunity to talk with tweens and teens about dating violence and how to develop healthy dating relationships. Here are some tips.   https://t.co/g1jHHs09GJ
1533667532091146240,2022-06-06 04:30:08+00:00,"Summer travel is always a challenge of course, but summer 2022 travel is on another level. https://t.co/uyuygfErJw"
1533652422853369858,2022-06-06 03:30:06+00:00,"Actress and singer Mandy Moore has announced she is expecting her second child with her husband, musician Taylor Goldsmith. https://t.co/LbJGFTTYGf"
1533637329453293569,2022-06-06 02:30:07+00:00,"Minjee Lee has won the US Women's Open, finishing four strokes ahead of American golfer Mina Harigae. https://t.co/9aX6nbnOMR"
1533620472746856449,2022-06-06 01:23:08+00:00,"A founding member and original bass player of the band Bon Jovi, Alec John Such, has died, the band says. https://t.co/WbZHijNApq https://t.co/NWG7DZ4Iqe"
1533607136722407425,2022-06-06 00:30:09+00:00,"Ann Turner Cook, the original Gerber Baby whose familiar face has been printed on thousands of products over generations, has died, the company announced on Instagram. Cook was 95.
https://t.co/zscDYb63HC"
1533592047424311297,2022-06-05 23:30:11+00:00,"The new program will provide short-term housing for pets whose owners are going through treatment for drug or alcohol abuse.
https://t.co/pPhfsz6760"
1533576959141232640,2022-06-05 22:30:14+00:00,"Low-calorie soda sales are rising, and a big part of that seems to be the zero sugar phenomenon.
https://t.co/6M4Oo4KuTF"
1533561825983348737,2022-06-05 21:30:06+00:00,"“Central California is dying. We’re becoming a wasteland. A hot and dry wasteland.”
https://t.co/Q0WZN2MRgp"
1533546208823848960,2022-06-05 20:28:02+00:00,The 45-year-old “Hips Don’t Lie” singer and 35-year-old FC Barcelona defender have two sons together. https://t.co/FeD2FFPwha
1533531916711993345,2022-06-05 19:31:15+00:00,Meet the researchers revolutionizing micro-scale robots for medical use https://t.co/53nONbJkg4 https://t.co/Ph9lsj4rRC
1533525961735557120,2022-06-05 19:07:35+00:00,"The death toll has risen to at least 49 people after a fire tore through a container depot in southeastern Bangladesh.
https://t.co/o52xjugmfQ"
1533511502191271937,2022-06-05 18:10:08+00:00,"Ukraine has failed to qualify for this year's FIFA World Cup, football's most prestigious tournament, after a 1-0 defeat to Wales
https://t.co/jAQBRTkIY8"
1533501425032085505,2022-06-05 17:30:05+00:00,"A week after taking off at the box office, ""Top Gun: Maverick"" is still flying high. https://t.co/oDaytFUaau"
1533486584867299330,2022-06-05 16:31:07+00:00,Rafael Nadal claimed a record-extending 14th title at the French Open as he defeated Norwegian Casper Ruud 6-3 6-3 6-0. https://t.co/Qin5ejPUxq
1533482875533787138,2022-06-05 16:16:22+00:00,Britain's Queen Elizabeth II makes a surprise appearance on the Buckingham Palace balcony after sitting out two days of Platinum Jubilee celebrations https://t.co/Y9kUqU1Nuw
