id,created_at,news
1536570073762209792,2022-06-14 04:43:48+00:00,"Russia-Ukraine war: Donbas battles ‘most brutal’ Europe has seen, Zelenskiy says; civilians trapped in Sievierodonetsk – live https://t.co/mB9yjknS0k"
1536565786503962624,2022-06-14 04:26:46+00:00,Warriors move to within one win of NBA title after Game 5 victory over Celtics https://t.co/5CuQAnXjb0
1536562269953343492,2022-06-14 04:12:47+00:00,Andrew Redmayne: from a barista course and the brink of retirement to World Cup qualification | Emma Kemp https://t.co/cwp8G3yjEh
1536548672808357890,2022-06-14 03:18:45+00:00,Australian goalkeeper Andrew Redmayne dances Socceroos into World Cup finals https://t.co/amGGu5qhSr
1536540430644420609,2022-06-14 02:46:00+00:00,Record flooding and mudslides force closure of Yellowstone national park https://t.co/hnqvpVt2T5
1536530063314694144,2022-06-14 02:04:49+00:00,Remembering Grenfell - podcast https://t.co/L3LAeBNQQe
1536524845600604161,2022-06-14 01:44:05+00:00,Lizzo removes ‘harmful’ ableist slur from new song GRRRLS after criticism https://t.co/OTRpnh2c3U
1536522258021335040,2022-06-14 01:33:48+00:00,ASX: Australian stocks drop more than 5% following global sell-off on inflation fears https://t.co/QJ9nx4nOeI
1536509800921677825,2022-06-14 00:44:18+00:00,Pound dog blues: Puppy has surgery after swallowing 20 coins from owner’s purse https://t.co/FUA3uFJ2Tt
1536502087646855175,2022-06-14 00:13:39+00:00,Russia-Ukraine war: what we know on day 111 of the invasion https://t.co/eCNUbdqCLP
1536502085650419713,2022-06-14 00:13:38+00:00,‘I’m no hero’: Andrew Redmayne enters history books as Socceroos reach World Cup https://t.co/kIEjLxZo81
1536501433582985218,2022-06-14 00:11:03+00:00,‘It’s a fantastic game’: England and New Zealand both eye second Test win https://t.co/9AzQODgUVk
1536498796607176706,2022-06-14 00:00:34+00:00,NBA finals Game 5: Boston Celtics v Golden State Warriors – live! https://t.co/plTBA0yioa
1536494471726125056,2022-06-13 23:43:23+00:00,How to Murder Your Husband writer gets life in prison for husband’s murder https://t.co/0kNabTby75
1536487393179607040,2022-06-13 23:15:15+00:00,Blazes force evacuations in Arizona and California as another intense fire season begins https://t.co/VqhchaZOhO
1536483907008438277,2022-06-13 23:01:24+00:00,‘You don’t need to be funny!’: the art of performing standup in sign language https://t.co/zVpFhRdfYb
1536483054729973760,2022-06-13 22:58:01+00:00,Libel loss for Arron Banks gives welcome fillip to journalists https://t.co/jJjeKlGZaN
1536482761380347904,2022-06-13 22:56:51+00:00,The Guardian view on the Northern Ireland protocol bill: reckless provocation | Editorial https://t.co/Azokd3ttnj
1536481911702540289,2022-06-13 22:53:28+00:00,UN human rights chief to forgo second term amid China trip criticism https://t.co/w2clRXb5A7
1536481373720129537,2022-06-13 22:51:20+00:00,Murderous moggies: should we be locking up our cats at night? https://t.co/kcodhJkrVJ
1536479742760738817,2022-06-13 22:44:51+00:00,Hey Dad! actor and child sexual abuser Robert Hughes set for deportation to UK https://t.co/YLjzvohT34
1536478979137449991,2022-06-13 22:41:49+00:00,Co-founder of Just Eat made UK’s new ‘cost of living business tsar’ https://t.co/DV2z7eUiFP
1536477410098565122,2022-06-13 22:35:35+00:00,Sherwood recap: episode one – welcome to Ashfield … mind the flying arrows https://t.co/Q90XNqTrnm
1536475604660408321,2022-06-13 22:28:25+00:00,At least 55 killed by militants in latest attack in Burkina Faso https://t.co/a7dHH7D32k
1536473959830528000,2022-06-13 22:21:52+00:00,Jack Leach left high and dry by an England spinner’s thankless tasks | Jonathan Liew https://t.co/c3AUwAH1Ev
1536472514876039170,2022-06-13 22:16:08+00:00,"Christian Thompson, the Australian artist taking over London’s streets: ‘I can be my own worst critic’ https://t.co/KMTsPlF0jj"
1536471550869872641,2022-06-13 22:12:18+00:00,The writer and the activist: how Dom Phillips and Bruno Pereira bonded over the Amazon https://t.co/aQzbC4QzIO
1536469890424623104,2022-06-13 22:05:42+00:00,Harry Kane’s hunger for competition driving him on despite lack of rest https://t.co/UWVlEXnfSZ
1536468607210819584,2022-06-13 22:00:36+00:00,Despite January 6 panel efforts to stamp out Trump’s big lie the myth rages on https://t.co/ua1GflUDdq
1536467044475994112,2022-06-13 21:54:24+00:00,Bernie Sanders skewers Republican critic of ‘full-on socialism’ in Fox debate https://t.co/woIfdvbrUx
1536466471580225537,2022-06-13 21:52:07+00:00,"Kyle Walker will be vital to England’s World Cup campaign, hints Southgate https://t.co/0LdJUq9Cdn"
1536465355857592322,2022-06-13 21:47:41+00:00,Energy supply gaps forecast in Queensland and NSW amid electricity shortages during cold snap https://t.co/CRmKND0mIK
1536463325009256448,2022-06-13 21:39:37+00:00,This battle is not about the EU or even Northern Ireland – it’s Johnson fighting his own MPs | Katy Balls https://t.co/HrHcoQmKAt
1536461619282472960,2022-06-13 21:32:50+00:00,Australia news live updates: power shortfall warning as energy crisis escalates; Robert Hughes set for release https://t.co/JgCDvFBc4S
1536461615373197312,2022-06-13 21:32:49+00:00,Luka Modric penalty gives Croatia Nations League win in France https://t.co/yeXfkIoUly
1536461612168912896,2022-06-13 21:32:49+00:00,Lucy Bronze says Rice and Trippier have told Lionesses to embrace home Euros https://t.co/KYx1ANDVAb
1536461306261299204,2022-06-13 21:31:36+00:00,"Morning mail: Socceroos qualify for World Cup, power shortfalls predicted in some eastern states https://t.co/ZtzJ4UD3VK"
1536460574338449409,2022-06-13 21:28:41+00:00,Macron’s centrists could lose control as leftwingers rise in parliament election https://t.co/jh5WRmecDO
1536459232899485697,2022-06-13 21:23:21+00:00,Dutch group targets hydrogen-fuelled commercial flight in 2028 https://t.co/werDpRnjrm
1536457747553730560,2022-06-13 21:17:27+00:00,Hilary Devey obituary https://t.co/E2OW2WS1R3
1536456091587977216,2022-06-13 21:10:52+00:00,Mickelson says he has ‘deep empathy’ for 9/11 victims after LIV Series criticism https://t.co/g0ZReo6Lhh
1536455836851228674,2022-06-13 21:09:52+00:00,Andrew Redmayne the hero as Socceroos reach World Cup with shootout win over Peru https://t.co/Rk0f8HsuyI
1536455190978650113,2022-06-13 21:07:18+00:00,Premiership Rugby final could be staged away from Twickenham after 2024 https://t.co/LgaxiLacrz
1536453620308365316,2022-06-13 21:01:03+00:00,"Guardian front page, Tuesday 14 June 2022: EU to fight UK in court over bid to scrap Brexit checks https://t.co/O1bc6Y42W2"
1536451843278110721,2022-06-13 20:53:59+00:00,US businessman Chris Kirchner pulls out of deal to buy Derby https://t.co/9zrlftLH7P
1536451272580161536,2022-06-13 20:51:43+00:00,UN appeals to public for $20m to stop feared catastrophic oil spill from tanker https://t.co/ErWQxsirsk
1536449753873108992,2022-06-13 20:45:41+00:00,‘I hadn’t slept for 10 days’ – the Lemonheads on making It’s a Shame About Ray https://t.co/OY41z3uCMk
1536448270330998787,2022-06-13 20:39:48+00:00,Joe Root’s day four cameo shows he is a master craftsman at his pinnacle | Andy Bull https://t.co/S27QO5XDio
1536446560246059009,2022-06-13 20:33:00+00:00,We are the civil servants who put up ‘Go home Paddington’ notices in revolt | Secret Home Office staffer https://t.co/RdBD4gEhLm
1536445089127571465,2022-06-13 20:27:09+00:00,"Through its rambling millionaires, The Great Gatsby satirises racist ideology | Letter https://t.co/deBNzZAfvp"
1536443452765966337,2022-06-13 20:20:39+00:00,Bitcoin withdrawals temporarily suspended in volatile day for crypto market https://t.co/kjl7kvYzMP
1536441948327878657,2022-06-13 20:14:40+00:00,How I made an ass out of southerners who mocked my accent | Brief letters https://t.co/xy55Rlfv8d
1536440231167156228,2022-06-13 20:07:51+00:00,Columnist apologises after being accused of trying to out Rebel Wilson https://t.co/ZHk9KABYhi
1536438746664558592,2022-06-13 20:01:57+00:00,"Seals use whiskers to track prey in deep ocean, study shows https://t.co/FX35rsUEkZ"
1536437353430097921,2022-06-13 19:56:25+00:00,Group of men storm Drag Queen Story Hour in California in possible hate crime https://t.co/cu9FUWtUZj
1536436672161775618,2022-06-13 19:53:42+00:00,Northern Ireland protocol: what is the ‘doctrine of necessity’? https://t.co/79sPeezLew
1536435581034631173,2022-06-13 19:49:22+00:00,Phil Bennett remembered as a ‘natural talent’ and ‘legend of a player’ for Wales https://t.co/knnhDsia9E
1536434055843139585,2022-06-13 19:43:19+00:00,Martin Rowson on the government’s food strategy for England https://t.co/fhnvgpYfbE
1536432513534525440,2022-06-13 19:37:11+00:00,Google engineer says AI bot wants to ‘serve humanity’ but experts dismissive https://t.co/0gEFQ2HbwQ
1536430905962766339,2022-06-13 19:30:48+00:00,"EU will not renegotiate Northern Ireland protocol, says European Commission – video https://t.co/FxRem2yI3f"
1536429436161114122,2022-06-13 19:24:57+00:00,Julee Cruise obituary https://t.co/8Xhvx7pE3S
1536428802494062592,2022-06-13 19:22:26+00:00,Spiderhead review – Netflix’s prison-experiment fable is going nowhere https://t.co/EPQui7CG4b
1536427178346397696,2022-06-13 19:15:59+00:00,Priti Vacant leaves it to others to defend Rwanda deportation policy | John Crace https://t.co/fNC6JZ77Uh
1536426040905670657,2022-06-13 19:11:28+00:00,Royal Ascot: Each-way steal Maljoom can storm St James’s Palace Stakes https://t.co/ymCVKVl0g5
1536425090799263745,2022-06-13 19:07:41+00:00,Potts pounces as England ratchet up second Test pressure on New Zealand https://t.co/EdWWaFYAVr
1536423664308080640,2022-06-13 19:02:01+00:00,Andy Murray hopeful for Wimbledon after withdrawal from Queen’s https://t.co/ibuYrkArRD
1536423659199512581,2022-06-13 19:02:00+00:00,‘It will be the end of my life’: the people fearing removal from UK to Rwanda https://t.co/Ar9ToV6J95
1536422094824669184,2022-06-13 18:55:47+00:00,Minister’s call for inquiry into fuel prices may not be a political diversion https://t.co/sWVEsca0ej
1536419824204763136,2022-06-13 18:46:46+00:00,"Clearly concussed footballers are being allowed to play on, Ifab claims https://t.co/6NCTUR2Jtw"
1536419439419195393,2022-06-13 18:45:14+00:00,How does Google’s AI chatbot work – and could it be sentient? https://t.co/6nx3YM2Pdc
1536417262021787649,2022-06-13 18:36:35+00:00,‘Quite a few have given up’: fish and chip shops battered by rising costs https://t.co/BEyoo2tb4u
1536416269909598208,2022-06-13 18:32:38+00:00,Man left paralysed by Manchester Arena bomb conquers Mount Kilimanjaro https://t.co/2rpj3R85r0
1536414657887494146,2022-06-13 18:26:14+00:00,Amber Heard calls out ‘unfair’ role of social media in Johnny Depp case https://t.co/d2eUvJT728
1536413098055282690,2022-06-13 18:20:02+00:00,Thomasina Miers’ recipe for chicken cacciatore | The new flexitarian https://t.co/pzUsjP1Kyz
1536411204876484610,2022-06-13 18:12:31+00:00,"Britain 'completely serious' about Northern Ireland legislation, says Liz Truss – video https://t.co/FEyhJTigOW"
1536410479270273034,2022-06-13 18:09:38+00:00,Britain’s biggest chain of GP surgeries accused of ‘profiteering’ https://t.co/10uZ9PnPVd
1536410120640417792,2022-06-13 18:08:12+00:00,How do you get dressed in the morning? Four very different approaches to putting on clothes https://t.co/3UE3FsNxhs
1536408536086986757,2022-06-13 18:01:54+00:00,"France v Croatia, Denmark v Austria and more: Nations League – live! https://t.co/Tx5aXksbWX"
1536406858243661827,2022-06-13 17:55:14+00:00,Australia v Peru: World Cup 2022 qualifying playoff – live! https://t.co/w1Ejwa9lID
1536406011560570881,2022-06-13 17:51:52+00:00,Victims of one of UK’s biggest banking frauds ‘to be offered £3m compensation’ https://t.co/QX7jVe9W8n
1536404508045107204,2022-06-13 17:45:54+00:00,"Actor Philip Baker Hall, known for Magnolia and Seinfeld, dies at 90 https://t.co/jure1LWVqR"
1536403446777057285,2022-06-13 17:41:41+00:00,Life in the firing zone: the occupation of Masafer Yatta https://t.co/7WgCjXTUCN
1536402277178785792,2022-06-13 17:37:02+00:00,Jan 6 hearings: Trump officials believed election fraud claims were bogus: ‘Are you out of your effing mind?’ https://t.co/oaqTt7W0wb
1536401515090419712,2022-06-13 17:34:00+00:00,Two shows dominated the Tony awards and proved Broadway’s debt to British taxpayers https://t.co/mExLrIN5yO
1536400941859102723,2022-06-13 17:31:44+00:00,"More than 15,000 millionaires expected to leave Russia in 2022 https://t.co/7aA1Pf80Us"
1536399767768555522,2022-06-13 17:27:04+00:00,Witnesses and relatives in Toronto van murders tell court the attack altered their lives https://t.co/YpdfFqBCUT
1536399197104410624,2022-06-13 17:24:48+00:00,Can’t face another sad salad? Here’s how to ditch the lettuce and forage for something more exciting https://t.co/RlfVss5wD1
1536397693840506880,2022-06-13 17:18:49+00:00,An ‘inebriated’ Giuliani urged Trump to falsely claim victory on election night https://t.co/SdC2cH3Xyj
1536395643136225280,2022-06-13 17:10:40+00:00,Is Northern Ireland protocol bill just ‘relatively trivial set of adjustments’? https://t.co/4NUDuZOKrI
1536395641185763328,2022-06-13 17:10:40+00:00,UK risks EU trade war as Northern Ireland protocol bill is published https://t.co/b6wPVpiNMt
1536394948739751941,2022-06-13 17:07:55+00:00,The vital importance of humour in Paula Rego’s art | Letters https://t.co/ela4Ft71cC
1536393754042671109,2022-06-13 17:03:10+00:00,Amy Schumer among stars urging change in Hollywood gun portrayals https://t.co/HPFUkk6ax6
1536392452998717440,2022-06-13 16:58:00+00:00,Share your stories and pictures of UK Pride over the last 50 years https://t.co/WlB7NXBkQX
1536391737886793728,2022-06-13 16:55:09+00:00,Rwanda deportation flight could go ahead after court rejects appeal https://t.co/dXyAG0CNH8
1536390204667437057,2022-06-13 16:49:04+00:00,England’s Nations League ennui and Ireland’s goal rush – Football Weekly https://t.co/MomjvmLNrf
1536390202461245440,2022-06-13 16:49:03+00:00,Southgate warns England players and families against Netflix documentary https://t.co/XEc50zXMnj
1536390110941433857,2022-06-13 16:48:41+00:00,"Russia-Ukraine war: mass civilian grave found in Kyiv region, say police; Moscow using ‘weapons of mass destruction’ – live https://t.co/30YZo8Zfta"
1536389258432356359,2022-06-13 16:45:18+00:00,Former soldier says training kicked in when he killed neighbours in Somerset https://t.co/ubMZ9nWScW
1536388621636448257,2022-06-13 16:42:46+00:00,'I promised I will not cry': Marcelo breaks down in emotional Real Madrid farewell – video https://t.co/gUon6YHvu0
1536387009232748544,2022-06-13 16:36:22+00:00,Right to buy will worsen Britain’s lack of affordable homes | Letters https://t.co/5R4Ry9GcaD
1536386193935454209,2022-06-13 16:33:07+00:00,Mark of prestige: exhibition to explore culture and history of tattoos https://t.co/rB9GzBOeCp
1536383396758409220,2022-06-13 16:22:01+00:00,Ukraine asks the west for huge rise in heavy artillery supply https://t.co/ulY4hDuCFP
1536383083901075456,2022-06-13 16:20:46+00:00,S&amp;P 500 sinks into bear-market territory as recession fears pound US stocks https://t.co/RVNQrR4hfG
1536382748545454081,2022-06-13 16:19:26+00:00,"Jan 6 hearings: Trump ‘lit the fuse that led to horrific violence’, committee chair says. 

Live updates: https://t.co/dlGXZ0YyOz"
1536380906138738691,2022-06-13 16:12:07+00:00,Improved disease control in public buildings ‘could save UK billions a year’ https://t.co/gQC9bqPq85
1536380224576921601,2022-06-13 16:09:24+00:00,Talking Horses: a fully open Royal Ascot returns but will the crowds? https://t.co/3nGWNG8jVb
1536378167614754823,2022-06-13 16:01:14+00:00,"The Fiver | Stop Football, Start Holidays! https://t.co/Q8msKRHXlq"
1536378128171515905,2022-06-13 16:01:04+00:00,‘Failure forms us’: an imagined video call between Bielsa and Pochettino | Jonathan Liew https://t.co/FdRtxrpN5u
1536377560967573504,2022-06-13 15:58:49+00:00,Ultrasound review – Möbius strip of a film evokes Inception’s dream machine https://t.co/qLoreGiJ2g
1536375350128787461,2022-06-13 15:50:02+00:00,Kevin Spacey to appear in UK court on sexual assault charges https://t.co/87pJad2aqS
1536375172592181249,2022-06-13 15:49:20+00:00,Appeal court rejects last-ditch legal bid to block flight taking asylum seekers to Rwanda – live https://t.co/7y8pvcvSWL
1536374987279441923,2022-06-13 15:48:36+00:00,Saudi Arabia bans Pixar’s Lightyear over same-sex kiss https://t.co/auu19Y05FJ
1536373691986108418,2022-06-13 15:43:27+00:00,"The WTO, with its ‘market knows best’ ideology, has failed. It’s time to bury it | Nick Dearden https://t.co/BeYIyznspS"
1536371801617760256,2022-06-13 15:35:56+00:00,Ryanair cabin crew in Spain vote to hold two three-day strikes https://t.co/wpmrHuCUhL
1536370801208791041,2022-06-13 15:31:58+00:00,John Oliver on big tech: ‘Ending a monopoly is almost always a good thing’ https://t.co/8H3v9j7CMZ
1536368179147993088,2022-06-13 15:21:32+00:00,Fury as government waters down post-Brexit food standards https://t.co/CjfOiR6uEE
1536368084931739650,2022-06-13 15:21:10+00:00,"Man hid wife’s remains in septic tank for nearly 40 years, court told https://t.co/PKGTOiLnDq"
1536366089302528000,2022-06-13 15:13:14+00:00,"Jan 6 hearings: Trump ‘lit the fuse that led to horrific violence’, committee chair says. 

Live updates: https://t.co/NDwQyvaJxC"
1536366076484734981,2022-06-13 15:13:11+00:00,"Government’s food plan unlikely to beat obesity crisis, UK health expert warns https://t.co/ou7QeRNHHh"
1536366072898768898,2022-06-13 15:13:10+00:00,"Man hid wife’s remains in septic tank for nearly 40 years, court told https://t.co/ZRd4JQDlo1"
1536365525466599427,2022-06-13 15:11:00+00:00,Frontline workers: how has the cost of living crisis affected your work? https://t.co/DNeCfLJvjy
1536364639692500992,2022-06-13 15:07:29+00:00,Real age versus biological age: the startups revealing how old we really are https://t.co/fPNGHYRKXe
1536362783872262146,2022-06-13 15:00:06+00:00,'I've been a fan my whole life': Erling Haaland joins Manchester City – video https://t.co/Zt8LXhjnHE
1536361842607529985,2022-06-13 14:56:22+00:00,‘You need protests’: Swampy criticises plan to jail those who occupy tunnels https://t.co/NTVb8NFoWC
1536359737671012354,2022-06-13 14:48:00+00:00,Tell us about the best TV you have watched in 2022 so far https://t.co/b98kHoTpnl
1536358804941680641,2022-06-13 14:44:17+00:00,The big idea: why we shouldn’t be levelling up https://t.co/tRDvqOw3ck
1536358233438400513,2022-06-13 14:42:01+00:00,The US baby formula shortage isn’t bad luck. It was completely preventable | Matt Stoller https://t.co/Ej9xbAKeVX
1536357608210239489,2022-06-13 14:39:32+00:00,Best running gear: top gadgets to keep you motivated https://t.co/JT8kPVZ3MP
1536356454550147072,2022-06-13 14:34:57+00:00,Violent BJP rhetoric and bulldozing of homes show Indian Muslim dilemma https://t.co/55HHVdzMVF
1536354840128913409,2022-06-13 14:28:32+00:00,India protests and a night market: Monday’s best photos https://t.co/TiClMZ0Fdy
1536353666206154752,2022-06-13 14:23:52+00:00,The Bloater by Rosemary Tonks review – 1960s gem rescued from obscurity https://t.co/y8zEWkZ4uS
1536351490960392193,2022-06-13 14:15:14+00:00,McIlroy takes aim at LIV Golf CEO Greg Norman after winning 21st PGA Tour title – video https://t.co/SjyOnizx4R
1536349094850879488,2022-06-13 14:05:42+00:00,Download festival review – monster metal weekend roars back to full volume https://t.co/wPBTdv0kc7
1536344159065280513,2022-06-13 13:46:06+00:00,Tell us about the best TV you have watched in 2022 so far https://t.co/b98kHoBNYL
1536343827878842368,2022-06-13 13:44:47+00:00,Eagles wide receiver Devon Allen runs third-fastest 110m hurdles in history https://t.co/gmUo12Tgf1
1536341852541968386,2022-06-13 13:36:56+00:00,‘A costly mistake’: Andrew Lloyd Webber booed as Cinderella closes in West End https://t.co/Db66Mq2THC
1536340212246163456,2022-06-13 13:30:25+00:00,"Plan to scrap Natural England will disrupt net zero targets, experts say https://t.co/PjBbe21zZi"
1536338659749797888,2022-06-13 13:24:14+00:00,Senate mulls bipartisan gun control proposal as January 6 panel readies second hearing – live https://t.co/Gy6907MWOu
1536337981157650432,2022-06-13 13:21:33+00:00,Kick-ins could replace throw-ins after football lawmakers authorise trial https://t.co/rlVOs3q7Je
1536336019771080706,2022-06-13 13:13:45+00:00,‘People need to go to jail’: Grenfell survivors speak out five years on from the tragedy https://t.co/jkqBRdekAl
1536334834196422657,2022-06-13 13:09:02+00:00,Pensions ‘injustice’ leaves generation of women in crisis as inflation bites https://t.co/qtnHBwUtBl
1536332798218444801,2022-06-13 13:00:57+00:00,UK close to deal with EDF to keep coal-fired power station open https://t.co/lHj68OOfdC
1536332198424588288,2022-06-13 12:58:34+00:00,Gaia probe reveals stellar DNA and unexpected ‘starquakes’ https://t.co/10fulWaZJC
1536330412968103937,2022-06-13 12:51:28+00:00,Spain and southern France hit by second extreme heat event of year https://t.co/45qhLIrrfv
1536329538380083200,2022-06-13 12:48:00+00:00,Tell us about the best TV you have watched in 2022 so far https://t.co/b98kHoBNYL
1536329044739989504,2022-06-13 12:46:02+00:00,Ballymurphy massacre bereaved to receive damages from MoD https://t.co/4E0S7MQKdL
1536329036342956032,2022-06-13 12:46:00+00:00,"Body found on fire in park in Northolt, west London https://t.co/TSuw9jqBsq"
1536329028931551232,2022-06-13 12:45:58+00:00,Boris Johnson says plan to amend Northern Ireland protocol 'not a big deal' – video https://t.co/xHQGiJMfeR
1536328640371245057,2022-06-13 12:44:26+00:00,Two bodies found in search for Dom Phillips and Bruno Pereira in Brazil https://t.co/QeHsuBmZAY
1536328427451695106,2022-06-13 12:43:35+00:00,Behind the scenes at Matthew Bourne’s The Car Man – a photo essay https://t.co/rrtM7Khxa9
1536326137231683584,2022-06-13 12:34:29+00:00,Patrice Evra: ‘I don’t want kids to live the way I lived for so many years’ https://t.co/tJlI5DYOeU
1536324818706092032,2022-06-13 12:29:14+00:00,Google engineer put on leave after claiming AI bot has become sentient https://t.co/gnTRNs2iKc
1536324151195189248,2022-06-13 12:26:35+00:00,Five ways to make exercise a pleasure https://t.co/y4utOOg3MC
1536323683354128384,2022-06-13 12:24:44+00:00,"‘I know what it’s like to be frightened’: John Lydon on loneliness, lyrics and life as a Sex Pistol https://t.co/EdaMCt7ZcY"
1536322240307859461,2022-06-13 12:19:00+00:00,Have your photos published in the Guardian’s letters pages https://t.co/ll3443nPhy
1536321905166270465,2022-06-13 12:17:40+00:00,Tell us about the best TV you have watched in 2022 so far https://t.co/b98kHoTpnl
1536321888837849088,2022-06-13 12:17:36+00:00,Archie Battersbee: judge rules 12-year-old is ‘brain-stem dead’ https://t.co/51T36tcPme
1536320452729180161,2022-06-13 12:11:54+00:00,"Britain should be ashamed of Grenfell response, says survivor https://t.co/bTCwevK4in"
1536315267386589185,2022-06-13 11:51:17+00:00,Gareth Bale raises Cardiff hopes by refusing to rule out second-tier clubs https://t.co/CLgx9wSWog
1536314611401732098,2022-06-13 11:48:41+00:00,Jennifer Hudson joins EGOT winners after Tony victory https://t.co/UFPaWPdCkP
1536312345550635010,2022-06-13 11:39:41+00:00,UK ramps up gas and oil exports to EU amid Russia’s war in Ukraine https://t.co/uL1YTnQ5CZ
1536311667084099584,2022-06-13 11:36:59+00:00,Northern Ireland protocol: how might EU respond to UK plans? https://t.co/4tKi9ndo1W
1536309271109029893,2022-06-13 11:27:28+00:00,Tamerlano review – Handel’s darkest opera at the Grange festival https://t.co/KWS2xGM3nV
1536307000988119041,2022-06-13 11:18:26+00:00,"Man, 18, arrested on suspicion of raping girl, 15, in sea in Bournemouth https://t.co/aYaufTnCZM"
1536306134469910528,2022-06-13 11:15:00+00:00,County cricket: Lancashire and Surrey on top as T20 Blast delivers thrills | By @garynaylor999  https://t.co/gjK2P49FR3
1536304624205971459,2022-06-13 11:09:00+00:00,Tell us: share your views on the right to buy for housing association tenants https://t.co/bC6GBDxttF
1536304488415363074,2022-06-13 11:08:27+00:00,Prince Andrew ‘barred from procession after lobbying by Charles and William’ https://t.co/9FnEtUIq8L
1536302779567902722,2022-06-13 11:01:40+00:00,"UK petrol price rises could grind to a halt this week, says AA https://t.co/rD6G15BbiU"
1536297356248883200,2022-06-13 10:40:07+00:00,Russian forces pound Sievierodonetsk as fears grow for stranded civilians https://t.co/oCZtkzxrWD
1536297354143342593,2022-06-13 10:40:06+00:00,Go-Ahead in talks with two bidders over takeover https://t.co/8baxS8ii4e
1536296855453196288,2022-06-13 10:38:08+00:00,Share your stories and pictures of UK Pride over the last 50 years https://t.co/WlB7NXSWfx
1536294475848462338,2022-06-13 10:28:40+00:00,Tell us about the best TV you have watched in 2022 so far https://t.co/b98kHoTpnl
1536291963766448129,2022-06-13 10:18:41+00:00,‘Mist was everywhere’: extreme weather driving North America’s pollen overload https://t.co/n7TKJk6PZV
1536290012957900802,2022-06-13 10:10:56+00:00,"New ways to save, budget and borrow as the cost of living crisis bites https://t.co/o9tkZJuDhH"
1536288389921644552,2022-06-13 10:04:29+00:00,"Enthusiasm review – Dziga Vertov’s feverish, celebratory trip to communist-era Donbas https://t.co/lQ5EMcq1Ns"
1536288388017430528,2022-06-13 10:04:29+00:00,Keir Starmer faces inquiry over alleged breaches of MPs’ code of conduct https://t.co/u6yItQq8tI
1536287273972600834,2022-06-13 10:00:03+00:00,"Celebrating 25 years of partnership with @Glastonbury, we’ve curated a special @Spotify playlist spanning the best of the festival while we’ve been at Worthy Farm.

Listen here: https://t.co/IirAChA00W https://t.co/UBVSPipQEB"
1536287104359079943,2022-06-13 09:59:23+00:00,Ozzy Osbourne to undergo major surgery ‘to determine rest of his life’ https://t.co/KCmX6sU9a0
1536284661009235969,2022-06-13 09:49:40+00:00,First Thing: Senators reach bipartisan gun control deal after mass shootings https://t.co/lXA9V8pbE4
1536283639327215617,2022-06-13 09:45:37+00:00,‘A proud day’: Erling Haaland completes £51.5m Manchester City move https://t.co/9kust5gyPV
1536283089814552576,2022-06-13 09:43:26+00:00,Spain in the frame: 25th anniversary of PhotoEspaña https://t.co/uAceELKhPX
1536281118869229568,2022-06-13 09:35:36+00:00,"Toyota truck arm should face emissions cheating investigation, says ex-minister https://t.co/3Z58S8Qhgf"
1536279925279313922,2022-06-13 09:30:51+00:00,"County cricket day two: Somerset v Surrey, Yorkshire v Hampshire and more – live! https://t.co/jKZKNgbQP3"
1536279922657869825,2022-06-13 09:30:50+00:00,Home Office’s Rwanda deportation plan faces legal challenges on Monday https://t.co/UeCoMh7Jx9
1536278873578553344,2022-06-13 09:26:40+00:00,Darwin Núñez: a rampaging bull who should be an ideal fit for Liverpool | Andy Brassell https://t.co/ckzrNrIoyI
1536278871179505666,2022-06-13 09:26:40+00:00,Gaga Slonina: why the US teenager is prized by some of Europe’s top clubs https://t.co/bA1sITr2LK
1536278868784472066,2022-06-13 09:26:39+00:00,‘A bureaucratic change’: Boris Johnson defends Northern Ireland protocol bill https://t.co/LIIUn6e0nt
1536277689664929792,2022-06-13 09:21:58+00:00,"Growing numbers of young Africans want to move abroad, survey suggests https://t.co/OBu87sbHZN"
1536276047146192896,2022-06-13 09:15:26+00:00,BREAKING: Arron Banks loses libel action against reporter Carole Cadwalladr https://t.co/XTCOnzp7ra
1536274538392129536,2022-06-13 09:09:27+00:00,Dogger Bank is about more than shipping forecasts: it shows how we can rewild our seas | Charles Clover https://t.co/Iv8G8kevn0
1536274536257032192,2022-06-13 09:09:26+00:00,"England v New Zealand: second Test, day four – live! https://t.co/naGpZast2w"
1536273408983547905,2022-06-13 09:04:57+00:00,Smurfit Kappa’s Birmingham plant resumes some work after massive fire https://t.co/k8Xns9XowZ
1536272248620863488,2022-06-13 09:00:21+00:00,‘Red light … greenlight!’ Netflix shares teaser for Squid Game season two https://t.co/Pkl0S5dD0j
1536270852597198849,2022-06-13 08:54:48+00:00,"Man charged with murder of boy, 15, in Manchester https://t.co/2tTNoTxLqI"
1536270634480697344,2022-06-13 08:53:56+00:00,"The Football Weekly live tour kicks off tonight in Leeds!

@maxrushden &amp; @bglendenning will be joined by your Football Weekly favourites @jonawils &amp; @JohnBrewin_

📍 @CityVarieties

🎟️ Limited ticket availability.

Book your ticket here ⬇️
https://t.co/NDz2jvCfeI https://t.co/NTfztmND3O"
1536268726437396480,2022-06-13 08:46:21+00:00,Big electricity consumers in Queensland cut use to help avoid blackouts as NSW faces shortage https://t.co/gHi1Z2UHg0
1536266397319417862,2022-06-13 08:37:06+00:00,‘Ferocious’ Covid outbreak in Beijing traced to raucous bar https://t.co/GlLxmNAgB6
